"ProbeID"	"GeneSymbol"	"CSD0906.1"	"CSD0906.2"	"CSD0906.109"	"CSD0906.110"	"CSD0906.111"	"CSD0906.115"	"CSD0906.116"	"CSD0906.119"	"CSD0906.14"	"CSD0906.18"	"CSD0906.23"	"CSD0906.25"	"CSD0906.26"	"CSD0906.29"	"CSD0906.30"	"CSD0906.33"	"CSD0906.34"	"CSD0906.35"	"CSD0906.39"	"CSD0906.42"	"CSD0906.44"	"CSD0906.45"	"CSD0906.47"	"CSD0906.48"	"CSD0906.49"	"CSD0906.54"	"CSD0906.55"	"CSD0906.56"	"CSD0906.60"	"CSD0906.70"	"CSD0906.73"	"CSD0906.78"	"CSD0906.80"	"CSD0906.82"	"CSD0906.83"	"CSD0906.88"	"CSD0906.90"	"CSD0906.94"	"CSD0906.96"	"CSD0906.98"	"CSD0906.3"	"CSD0906.4"	"CSD0906.5"	"CSD0906.6"	"CSD0906.7"	"CSD0906.8"	"CSD0906.9"	"CSD0906.10"	"CSD0906.100"	"CSD0906.101"	"CSD0906.103"	"CSD0906.105"	"CSD0906.106"	"CSD0906.108"	"CSD0906.11"	"CSD0906.112"	"CSD0906.12"	"CSD0906.120"	"CSD0906.52"	"CSD0906.57"	"CSD0906.58"	"CSD0906.62"	"CSD0906.64"	"CSD0906.65"	"CSD0906.68"	"CSD0906.69"	"CSD0906.71"	"CSD0906.75"	"CSD0906.76"	"CSD0906.77"	"CSD0906.79"	"CSD0906.84"	"CSD0906.85"	"CSD0906.86"	"CSD0906.87"	"CSD0906.91"	"CSD0906.92"	"CSD0906.93"	"CSD0906.95"	"CSD0906.97"	"CSD0906.102"	"CSD0906.104"	"CSD0906.107"	"CSD0906.113"	"CSD0906.114"	"CSD0906.117"	"CSD0906.118"	"CSD0906.13"	"CSD0906.15"	"CSD0906.16"	"CSD0906.17"	"CSD0906.19"	"CSD0906.20"	"CSD0906.21"	"CSD0906.22"	"CSD0906.24"	"CSD0906.27"	"CSD0906.28"	"CSD0906.31"	"CSD0906.32"	"CSD0906.36"	"CSD0906.37"	"CSD0906.38"	"CSD0906.40"	"CSD0906.41"	"CSD0906.43"	"CSD0906.46"	"CSD0906.50"	"CSD0906.51"	"CSD0906.53"	"CSD0906.59"	"CSD0906.61"	"CSD0906.63"	"CSD0906.66"	"CSD0906.67"	"CSD0906.72"	"CSD0906.74"	"CSD0906.81"	"CSD0906.89"	"CSD0906.99"
"223"	"231532_at"	"NCAM1"	" 4.198985"	" 3.970574"	" 4.345594"	" 4.273645"	" 4.377724"	" 3.793867"	" 4.169543"	" 4.513879"	" 4.483786"	" 3.971194"	" 4.483798"	" 4.309817"	" 4.022146"	" 4.742997"	" 4.124778"	" 4.287604"	" 4.961230"	" 4.098988"	" 4.517753"	" 4.046992"	" 4.056539"	" 4.229842"	" 4.052384"	" 4.158434"	" 4.272988"	" 4.131957"	" 4.416069"	" 4.290628"	" 3.916251"	" 4.231726"	" 4.442751"	" 4.216699"	" 4.390467"	" 4.469322"	" 4.260055"	" 4.301716"	" 4.712000"	" 4.352380"	" 4.139864"	" 3.971194"	" 4.052384"	" 4.095175"	" 5.144386"	" 4.464007"	" 5.082697"	" 4.232917"	" 3.967735"	" 4.234898"	" 4.444888"	" 4.420416"	" 4.321760"	" 4.473960"	" 4.766670"	" 4.495377"	" 4.399495"	" 4.193607"	" 4.077499"	" 4.556681"	" 4.507442"	" 4.304626"	" 4.054270"	" 4.564416"	" 4.564916"	" 4.357084"	" 4.101177"	" 4.258863"	" 4.052758"	" 4.374698"	" 4.636865"	" 4.149271"	" 4.153177"	" 4.281353"	" 4.057840"	" 4.327754"	" 4.744164"	" 4.292451"	" 4.412120"	" 3.797871"	" 4.135640"	" 4.787909"	" 4.066956"	" 4.619905"	" 4.470371"	" 4.529617"	" 4.457968"	" 3.753986"	" 4.369384"	" 3.972382"	" 4.654584"	" 3.942459"	" 4.364174"	" 3.823221"	" 4.361623"	" 3.824163"	" 4.553504"	" 3.907474"	" 4.180223"	" 4.230830"	" 4.169682"	" 4.141941"	" 4.076896"	" 4.052777"	" 3.959669"	" 4.482978"	" 4.323677"	" 4.085805"	" 3.822205"	" 4.065158"	" 4.182014"	" 4.291343"	" 4.402813"	" 4.043764"	" 4.041168"	" 4.340907"	" 4.280819"	" 4.399155"	" 4.316264"	" 3.916825"	" 4.232296"	" 4.125836"
"224"	"231776_at"	"EOMES"	" 9.236579"	" 8.256524"	" 8.977207"	" 9.652662"	" 8.669649"	" 8.597971"	" 9.735033"	" 8.621820"	" 8.675780"	" 9.181438"	" 9.488246"	" 9.516148"	" 9.553443"	" 9.300667"	" 9.350449"	" 8.516813"	" 9.396745"	" 8.861608"	"10.620323"	" 9.055166"	" 9.458999"	" 9.481460"	" 9.883760"	" 8.887929"	" 8.938847"	" 9.202304"	" 8.988250"	"10.157192"	" 8.870862"	"10.311961"	" 8.447654"	" 8.553129"	" 9.109053"	"10.262893"	" 8.789303"	" 9.339374"	"10.332188"	" 8.783374"	" 8.363158"	" 9.072540"	" 8.669811"	" 9.283245"	" 9.847080"	" 9.421901"	" 9.696580"	" 9.073017"	" 8.840826"	" 8.633413"	" 9.425355"	" 9.847333"	" 9.614225"	" 9.012592"	" 8.949909"	" 9.302720"	" 9.295975"	" 9.151164"	" 8.953659"	" 9.509978"	" 9.559002"	" 9.600925"	" 8.801476"	" 9.840434"	" 9.738528"	" 9.536334"	" 8.740735"	" 8.865650"	" 9.535907"	" 8.764454"	" 9.486223"	" 8.558401"	" 9.221617"	" 9.219362"	" 8.628009"	" 8.982150"	" 9.782638"	" 9.277541"	" 9.323212"	"10.102442"	" 9.326361"	" 9.327994"	" 9.371562"	" 9.414756"	" 9.907592"	" 9.184381"	" 8.713571"	" 9.331488"	" 8.633318"	" 8.427984"	" 9.079979"	" 8.759907"	" 8.889515"	" 8.014377"	" 8.702138"	" 8.539943"	" 9.044971"	" 9.220752"	" 9.374656"	" 8.168298"	" 8.295166"	" 8.554242"	" 9.339699"	" 8.677195"	" 8.315315"	" 8.886932"	" 8.290269"	" 9.075751"	" 8.879777"	" 8.205008"	" 9.256785"	" 9.165455"	" 9.265014"	" 8.528329"	" 8.497711"	" 8.682893"	" 8.898323"	" 8.673594"	" 9.214979"	" 9.750336"	" 8.719998"	" 8.455679"
"225"	"231779_at"	"IRAK2"	" 7.219959"	" 6.996753"	" 7.430217"	" 7.326487"	" 7.199862"	" 7.193460"	" 7.735608"	" 7.401640"	" 7.502939"	" 7.011775"	" 7.415291"	" 7.428888"	" 7.109708"	" 7.550351"	" 7.558588"	" 7.029060"	" 7.614725"	" 7.649693"	" 7.646960"	" 7.557864"	" 7.301760"	" 7.244678"	" 7.610995"	" 7.148459"	" 7.542677"	" 7.318605"	" 7.710470"	" 7.604340"	" 7.231006"	" 7.347047"	" 6.837274"	" 7.065792"	" 7.274236"	" 7.478539"	" 7.372923"	" 7.301479"	" 7.543306"	" 7.233460"	" 7.389643"	" 7.371385"	" 7.434463"	" 7.371559"	" 8.733868"	" 7.927303"	" 7.501197"	" 8.122423"	" 7.471103"	" 8.417640"	" 7.623853"	" 7.513418"	" 7.317758"	" 7.348114"	" 7.427917"	" 7.351482"	" 7.860257"	" 7.251764"	" 9.994338"	" 7.818017"	" 7.271492"	" 7.283426"	" 6.776645"	" 7.448458"	" 7.504540"	" 7.657289"	" 7.032690"	" 7.447620"	" 7.611798"	" 7.375143"	" 7.401172"	" 7.489998"	" 6.998633"	" 7.652168"	" 6.903807"	" 7.163979"	" 7.609782"	" 7.224827"	" 7.236008"	" 7.355128"	" 7.474284"	" 7.606613"	" 7.140010"	" 7.347607"	" 7.115153"	" 7.298048"	" 7.122540"	" 7.310601"	" 7.478964"	" 7.214638"	" 7.272037"	" 7.141889"	" 7.148648"	" 7.430505"	" 7.305566"	" 7.097382"	" 7.259565"	" 7.085185"	" 7.385826"	" 7.237681"	" 7.188244"	" 7.085533"	" 7.372049"	" 7.431703"	" 7.009162"	" 7.316063"	" 7.287553"	" 7.357577"	" 7.325523"	" 6.453358"	" 7.181656"	" 7.670774"	" 7.343428"	" 7.261817"	" 7.221234"	" 7.279581"	" 7.361494"	" 6.859961"	" 7.140274"	" 7.236044"	" 7.088733"	" 7.148298"
"226"	"232213_at"	"PELI1"	" 7.562982"	" 8.082294"	" 6.887360"	" 7.241844"	" 7.504477"	" 8.136228"	" 7.056804"	" 7.126823"	" 7.434026"	" 7.950801"	" 8.388360"	" 8.206297"	" 8.198162"	" 7.358624"	" 7.278324"	" 7.520709"	" 7.712723"	" 7.363615"	" 7.687747"	" 7.497092"	" 8.783927"	" 8.584567"	" 8.631004"	" 7.422885"	" 7.644367"	" 7.913446"	" 7.587562"	" 7.636792"	" 7.886331"	" 7.188504"	" 6.863622"	" 6.763862"	" 7.018623"	" 7.428593"	" 7.262426"	" 7.448337"	" 7.450303"	" 7.831549"	" 6.983217"	" 6.741716"	" 8.280890"	" 8.463974"	" 9.064902"	" 8.390984"	" 8.047240"	" 8.698657"	" 7.654671"	" 8.650571"	" 7.403649"	" 7.611232"	" 7.640599"	" 6.858001"	" 7.232211"	" 7.747822"	" 9.528973"	" 7.586929"	" 8.831776"	" 7.904966"	" 7.988547"	" 7.219151"	" 8.033407"	" 7.849781"	" 6.898202"	" 6.935429"	" 7.695076"	" 7.735310"	" 7.996538"	" 6.843527"	" 6.918101"	" 6.800995"	" 7.879576"	" 6.697479"	" 7.403816"	" 7.393315"	" 7.534683"	" 7.586734"	" 7.565057"	" 8.422117"	" 7.241103"	" 7.482575"	" 7.612627"	" 7.600060"	" 7.330002"	" 7.327913"	" 7.978988"	" 7.596908"	" 7.507423"	" 6.815743"	" 7.408529"	" 7.423920"	" 7.658025"	" 7.937953"	" 7.566494"	" 7.733169"	" 7.991636"	" 7.584172"	" 7.534345"	" 8.618823"	" 7.856911"	" 8.145491"	" 6.773345"	" 7.095694"	" 7.108733"	" 7.431901"	" 7.337904"	" 7.412233"	" 7.791256"	" 7.358828"	" 7.369948"	" 6.991837"	" 7.546245"	" 6.452695"	" 7.288625"	" 7.100769"	" 7.316447"	" 6.790100"	" 7.148014"	" 7.105900"	" 7.665541"	" 7.591047"
"227"	"232304_at"	"PELI1"	" 8.357406"	" 8.868700"	" 7.787995"	" 7.797303"	" 8.130887"	" 8.995047"	" 7.831711"	" 8.037190"	" 8.121093"	" 8.737117"	" 9.054593"	" 9.045328"	" 9.301957"	" 7.884139"	" 7.819751"	" 8.430445"	" 8.648328"	" 8.170565"	" 8.472261"	" 8.206745"	" 9.685531"	" 9.395812"	" 9.547265"	" 8.242267"	" 8.428166"	" 8.594935"	" 8.568711"	" 8.502377"	" 9.005618"	" 7.807912"	" 7.696236"	" 7.574847"	" 7.749875"	" 8.108410"	" 8.102988"	" 8.260082"	" 8.024972"	" 8.553292"	" 7.889687"	" 7.405297"	" 9.141343"	" 9.426758"	" 9.715436"	" 9.311863"	" 8.832411"	" 9.403900"	" 8.542663"	" 9.427131"	" 8.098155"	" 8.435714"	" 8.386846"	" 7.630621"	" 8.132800"	" 8.583858"	"10.246405"	" 8.341671"	" 9.684001"	" 8.861632"	" 8.938465"	" 8.028660"	" 8.954104"	" 8.542335"	" 7.536030"	" 7.489587"	" 8.628912"	" 8.694092"	" 8.799342"	" 7.638874"	" 7.763006"	" 7.693530"	" 8.722869"	" 7.545941"	" 8.260706"	" 8.206440"	" 8.088761"	" 8.034227"	" 8.117193"	" 9.180725"	" 7.766716"	" 7.981313"	" 8.414429"	" 8.377623"	" 7.876463"	" 8.053356"	" 8.555558"	" 8.200513"	" 8.408726"	" 7.545360"	" 8.201515"	" 8.031011"	" 8.827563"	" 8.678334"	" 8.333468"	" 8.491847"	" 8.759298"	" 8.448093"	" 8.164628"	" 9.667878"	" 8.922043"	" 9.059110"	" 7.626301"	" 8.019239"	" 7.801950"	" 8.419445"	" 8.066791"	" 8.265842"	" 8.428298"	" 7.762125"	" 8.117741"	" 7.778852"	" 8.517165"	" 7.554260"	" 7.983977"	" 7.571132"	" 8.296837"	" 7.607560"	" 7.599023"	" 7.663859"	" 8.360440"	" 8.234204"
"228"	"232337_at"	"B3GNT7"	" 4.642064"	" 4.862005"	" 5.215390"	" 5.110498"	" 5.370934"	" 5.007621"	" 5.105056"	" 5.230005"	" 4.912200"	" 4.866016"	" 4.882405"	" 5.129220"	" 5.322535"	" 5.090655"	" 5.186454"	" 4.988570"	" 4.861940"	" 5.005561"	" 4.770310"	" 4.958992"	" 5.031880"	" 5.094587"	" 4.767329"	" 4.948113"	" 5.063459"	" 5.034691"	" 4.956073"	" 4.902818"	" 4.998453"	" 4.969407"	" 5.205092"	" 5.062773"	" 5.184789"	" 4.831296"	" 5.072234"	" 5.233345"	" 4.861074"	" 4.849438"	" 4.987598"	" 4.563303"	" 4.731988"	" 4.839372"	" 5.032987"	" 5.044925"	" 4.791749"	" 4.899067"	" 4.814855"	" 4.764914"	" 5.072679"	" 5.079410"	" 4.985809"	" 5.249970"	" 5.034225"	" 4.758378"	" 5.078932"	" 4.784422"	" 4.517419"	" 5.033996"	" 4.777505"	" 5.113794"	" 5.213768"	" 5.113487"	" 5.062223"	" 4.643854"	" 5.037490"	" 4.483689"	" 4.935372"	" 5.101126"	" 5.304655"	" 5.026755"	" 5.035094"	" 4.806010"	" 4.899555"	" 4.644649"	" 5.006412"	" 5.005935"	" 4.950799"	" 5.214487"	" 4.745455"	" 4.828411"	" 4.926711"	" 4.829043"	" 4.786717"	" 4.935000"	" 4.772540"	" 4.991255"	" 4.963397"	" 4.963289"	" 5.257579"	" 4.964134"	" 5.184002"	" 5.051283"	" 4.963649"	" 5.135162"	" 5.197898"	" 4.965435"	" 5.130835"	" 4.940149"	" 5.033731"	" 5.115098"	" 4.787726"	" 5.038149"	" 4.935432"	" 5.115334"	" 4.938937"	" 5.003031"	" 5.132886"	" 4.835265"	" 4.702499"	" 5.087261"	" 5.205714"	" 4.789549"	" 5.086807"	" 4.733807"	" 4.873406"	" 4.846350"	" 5.216840"	" 4.929481"	" 4.976028"	" 4.987557"
"229"	"232383_at"	"TFEC"	" 7.212806"	" 6.867194"	" 7.111711"	" 7.061132"	" 7.013253"	" 7.355064"	" 7.597026"	" 7.576808"	" 7.628286"	" 6.523380"	" 6.375673"	" 6.693594"	" 5.637484"	" 7.402639"	" 7.318764"	" 7.692498"	" 7.200581"	" 7.345940"	" 6.671346"	" 7.574711"	" 6.126418"	" 6.447201"	" 6.513777"	" 6.903424"	" 7.232833"	" 7.951546"	" 7.513297"	" 7.310041"	" 6.817503"	" 7.290931"	" 7.226584"	" 8.734241"	" 7.732105"	" 6.927819"	" 7.543844"	" 7.279861"	" 7.119218"	" 7.089827"	" 7.151714"	" 7.533683"	" 7.199489"	" 5.868424"	" 6.741397"	" 6.500600"	" 7.477928"	" 6.932645"	" 5.549894"	" 6.650725"	" 6.925043"	" 8.103283"	" 7.338510"	" 7.635801"	" 7.036231"	" 7.374619"	" 5.935033"	" 7.353733"	" 5.901907"	" 7.312866"	" 7.324642"	" 6.532744"	" 6.833811"	" 7.476318"	" 6.850859"	" 7.542797"	" 6.666102"	" 7.222485"	" 7.316838"	" 7.498748"	" 6.896423"	" 7.568183"	" 6.628918"	" 7.016453"	" 6.741277"	" 7.724668"	" 6.657106"	" 6.828591"	" 7.774448"	" 7.229570"	" 8.002588"	" 7.460876"	" 7.611578"	" 7.606822"	" 7.283023"	" 6.234099"	" 7.093071"	" 7.629713"	" 7.761921"	" 7.726524"	" 7.612742"	" 7.694438"	" 6.758243"	" 6.629268"	" 7.199489"	" 7.268246"	" 6.916778"	" 7.286168"	" 7.676505"	" 7.467936"	" 7.425569"	" 7.215101"	" 7.070691"	" 7.306694"	" 7.631078"	" 6.767668"	" 6.607216"	" 7.130844"	" 7.925552"	" 8.037976"	" 8.058531"	" 6.710703"	" 7.117003"	" 7.072846"	" 7.089736"	" 8.197042"	" 7.522286"	" 7.619073"	" 7.440826"	" 7.430282"	" 7.852195"	" 7.893070"
"230"	"232636_at"	"SLITRK4"	" 6.585510"	" 6.671821"	" 6.185099"	" 6.845216"	" 6.643656"	" 7.007890"	" 6.515680"	" 6.649442"	" 6.989240"	" 5.877987"	" 6.232880"	" 6.809674"	" 4.813041"	" 6.409217"	" 6.088840"	" 7.037581"	" 6.122634"	" 7.018077"	" 6.171231"	" 6.733520"	" 5.579699"	" 5.874662"	" 6.059734"	" 6.418984"	" 6.819100"	" 6.920937"	" 6.740050"	" 6.842090"	" 6.078243"	" 6.514556"	" 6.846093"	" 7.472280"	" 7.483953"	" 6.913005"	" 6.913226"	" 6.928389"	" 6.368408"	" 6.445078"	" 6.937809"	" 6.500427"	" 6.396662"	" 5.791422"	" 6.670317"	" 5.651946"	" 7.065203"	" 7.168100"	" 6.034777"	" 6.844954"	" 6.369283"	" 7.183170"	" 7.009001"	" 7.148129"	" 6.505925"	" 6.485524"	" 6.318028"	" 7.150543"	" 6.891181"	" 6.598141"	" 6.978555"	" 6.311150"	" 6.121747"	" 6.410441"	" 6.712870"	" 7.061056"	" 6.666003"	" 6.985022"	" 6.980573"	" 7.099796"	" 5.878037"	" 6.968770"	" 6.290387"	" 6.777559"	" 6.572786"	" 7.127403"	" 6.633101"	" 6.689939"	" 6.714747"	" 6.698107"	" 6.753203"	" 6.473520"	" 7.235776"	" 7.426215"	" 7.030840"	" 6.278815"	" 6.835222"	" 6.862779"	" 6.874610"	" 6.895765"	" 7.322792"	" 7.041987"	" 6.454145"	" 7.237005"	" 6.987805"	" 6.983277"	" 7.005203"	" 6.671592"	" 6.814561"	" 5.044748"	" 6.277869"	" 6.016603"	" 7.149525"	" 6.964569"	" 7.473871"	" 6.650159"	" 6.536130"	" 7.073270"	" 7.000616"	" 7.717494"	" 7.698376"	" 6.821983"	" 6.063904"	" 6.707751"	" 6.594033"	" 7.458194"	" 7.167615"	" 7.201941"	" 7.136284"	" 7.070158"	" 7.363119"	" 7.552224"
"231"	"232914_s_at"	"SYTL2"	" 8.071591"	" 7.026201"	" 8.340239"	" 8.727711"	" 7.923056"	" 8.029739"	" 8.610049"	" 7.863427"	" 8.211903"	" 8.540672"	" 8.904721"	" 8.555908"	" 7.726881"	" 7.796398"	" 7.949524"	" 7.278500"	" 8.591673"	" 7.792358"	" 9.431171"	" 7.667340"	" 8.568446"	" 8.343533"	" 8.506875"	" 8.148348"	" 8.187894"	" 8.562517"	" 7.857930"	" 8.631733"	" 7.908733"	" 8.712890"	" 7.509090"	" 7.886460"	" 7.823325"	" 8.602838"	" 7.162511"	" 8.678765"	" 8.602895"	" 7.587206"	" 7.758779"	" 7.877720"	" 8.523384"	" 8.488049"	" 8.607904"	" 9.289452"	" 9.114707"	" 8.064982"	" 8.395622"	" 7.982656"	" 8.415076"	" 8.796415"	" 8.702669"	" 8.470273"	" 8.114956"	" 8.689388"	" 8.044241"	" 7.799275"	" 7.941152"	" 8.017197"	" 8.415380"	" 8.896796"	" 7.761073"	" 8.075164"	" 7.962328"	" 7.994324"	" 8.109673"	" 8.314505"	" 8.556242"	" 7.431733"	" 8.789384"	" 7.815460"	" 7.053709"	" 8.066180"	" 8.144837"	" 7.598513"	" 8.924425"	" 8.768449"	" 8.024941"	" 8.404126"	" 8.133996"	" 8.354240"	" 7.593663"	" 8.370766"	" 8.714822"	" 8.775691"	" 7.860366"	" 8.126950"	" 8.212606"	" 7.804608"	" 7.853927"	" 7.305895"	" 8.399473"	" 7.864239"	" 7.589497"	" 7.661563"	" 7.839700"	" 8.082353"	" 7.800663"	" 8.640614"	" 8.203254"	" 7.677742"	" 7.878694"	" 7.971451"	" 7.656168"	" 7.765660"	" 7.707747"	" 7.870183"	" 7.999028"	" 7.507322"	" 7.856964"	" 8.034337"	" 8.222424"	" 8.065384"	" 8.078825"	" 7.675841"	" 8.333775"	" 8.023473"	" 8.247313"	" 7.980772"	" 8.105460"	" 7.531799"
"232"	"233119_at"	"PRR5L"	" 4.847248"	" 4.933884"	" 4.857378"	" 4.837452"	" 4.991589"	" 4.800007"	" 4.617565"	" 5.112928"	" 4.637773"	" 4.799957"	" 4.590902"	" 4.835267"	" 5.143047"	" 4.712602"	" 4.962629"	" 4.885157"	" 5.073565"	" 4.854516"	" 4.825143"	" 4.854181"	" 5.032623"	" 4.630347"	" 4.871425"	" 4.794893"	" 4.855174"	" 4.643814"	" 5.029867"	" 4.724569"	" 4.949558"	" 5.194967"	" 5.134773"	" 4.873334"	" 4.649853"	" 4.530188"	" 4.868438"	" 4.861926"	" 5.081706"	" 4.916112"	" 5.009644"	" 5.073922"	" 4.372509"	" 4.857232"	" 4.704185"	" 4.484161"	" 4.704976"	" 5.189162"	" 4.755511"	" 4.766338"	" 5.043987"	" 4.738125"	" 4.878982"	" 5.024997"	" 4.811425"	" 4.612663"	" 4.793591"	" 5.033427"	" 4.940859"	" 4.752120"	" 4.702952"	" 4.983858"	" 4.803619"	" 4.927357"	" 4.964234"	" 4.986012"	" 4.896389"	" 4.961660"	" 4.615902"	" 5.038477"	" 5.046486"	" 4.938739"	" 4.919482"	" 4.865106"	" 5.127480"	" 4.573287"	" 4.929246"	" 4.756762"	" 5.088156"	" 5.190551"	" 4.681228"	" 4.889659"	" 4.912929"	" 5.261251"	" 4.918316"	" 4.847326"	" 5.088622"	" 4.880004"	" 4.596585"	" 4.719135"	" 4.983968"	" 4.861775"	" 4.887970"	" 5.005918"	" 4.783629"	" 4.657314"	" 4.924111"	" 4.929913"	" 4.772431"	" 4.644081"	" 4.698142"	" 4.463565"	" 5.045644"	" 4.676151"	" 5.021715"	" 5.243655"	" 4.878145"	" 4.802088"	" 4.777597"	" 4.953630"	" 4.852898"	" 4.954096"	" 4.915928"	" 4.648558"	" 4.968710"	" 4.883787"	" 4.829920"	" 5.005306"	" 5.239713"	" 4.852041"	" 4.889456"	" 4.987557"
"233"	"233379_at"	"PRR5L"	" 3.466946"	" 3.300610"	" 3.586582"	" 3.875730"	" 3.715258"	" 3.475866"	" 3.681739"	" 3.792496"	" 3.842903"	" 3.697951"	" 3.911583"	" 3.749891"	" 3.726921"	" 3.686640"	" 3.993766"	" 3.348015"	" 4.196650"	" 3.494036"	" 3.827195"	" 3.667138"	" 3.614207"	" 3.184590"	" 3.691154"	" 3.736739"	" 3.562183"	" 3.714488"	" 3.922293"	" 3.759899"	" 3.394689"	" 4.094632"	" 3.836031"	" 3.780656"	" 3.743123"	" 4.233910"	" 3.454137"	" 4.062954"	" 3.800396"	" 3.606361"	" 3.542810"	" 3.684406"	" 3.797407"	" 3.419302"	" 3.779426"	" 3.299507"	" 3.261921"	" 3.565214"	" 3.576365"	" 3.731292"	" 3.730054"	" 3.957726"	" 3.736208"	" 3.940090"	" 3.418617"	" 3.804557"	" 3.609524"	" 3.690009"	" 3.618290"	" 3.739525"	" 3.625279"	" 4.138311"	" 3.588741"	" 3.954909"	" 3.723357"	" 3.975167"	" 3.699415"	" 3.413622"	" 3.421970"	" 4.092775"	" 3.675317"	" 3.384257"	" 3.404345"	" 3.661558"	" 3.460426"	" 3.822327"	" 3.953022"	" 4.100354"	" 3.375703"	" 3.529795"	" 3.954296"	" 3.917044"	" 3.714615"	" 3.924097"	" 3.934439"	" 3.417661"	" 3.863902"	" 3.888314"	" 3.602787"	" 3.781794"	" 3.875306"	" 3.524495"	" 3.844388"	" 3.651310"	" 3.823787"	" 3.412093"	" 3.451148"	" 3.404261"	" 3.610809"	" 3.292160"	" 3.087638"	" 3.786808"	" 3.954896"	" 3.893694"	" 3.136062"	" 3.459314"	" 3.657679"	" 3.426210"	" 3.481744"	" 3.553330"	" 3.946317"	" 3.797886"	" 3.885749"	" 3.620755"	" 3.691583"	" 3.375725"	" 3.569275"	" 3.450523"	" 3.476322"	" 3.820511"	" 3.276803"	" 3.433187"
"234"	"233743_x_at"	"S1PR5"	" 5.590047"	" 5.293041"	" 5.586208"	" 5.834571"	" 5.673991"	" 5.417080"	" 5.725965"	" 5.536364"	" 5.624306"	" 5.579670"	" 5.748916"	" 5.664890"	" 5.887006"	" 5.590832"	" 5.607055"	" 5.125580"	" 5.851853"	" 5.625737"	" 6.055066"	" 5.874017"	" 5.642386"	" 5.716785"	" 5.817447"	" 5.680964"	" 5.682342"	" 5.869119"	" 5.866874"	" 5.516695"	" 5.750196"	" 5.783997"	" 5.651858"	" 5.656632"	" 5.383655"	" 5.886769"	" 5.593111"	" 5.734327"	" 5.770006"	" 5.807732"	" 5.575181"	" 6.101079"	" 5.520048"	" 5.159272"	" 5.818288"	" 5.870904"	" 5.572142"	" 5.253899"	" 5.800922"	" 5.563262"	" 5.641219"	" 5.746476"	" 5.642228"	" 5.811747"	" 5.657118"	" 5.363753"	" 5.815279"	" 5.755197"	" 5.723104"	" 5.809664"	" 5.654162"	" 5.780729"	" 5.465926"	" 5.857022"	" 5.890245"	" 5.565377"	" 5.640120"	" 5.629221"	" 5.615961"	" 5.426508"	" 5.694116"	" 5.454566"	" 5.768206"	" 5.694318"	" 5.654643"	" 5.646458"	" 5.567470"	" 5.705285"	" 5.621582"	" 5.772823"	" 5.659657"	" 5.629005"	" 5.502360"	" 5.667583"	" 5.810780"	" 5.899401"	" 5.464296"	" 5.550055"	" 5.710988"	" 5.357047"	" 5.615162"	" 5.505404"	" 5.419997"	" 5.474327"	" 5.355004"	" 5.534946"	" 5.491375"	" 5.490381"	" 5.804083"	" 5.474920"	" 5.533448"	" 5.563558"	" 5.722174"	" 5.469567"	" 5.566122"	" 5.695542"	" 5.654398"	" 5.520454"	" 5.602873"	" 5.382766"	" 5.368541"	" 5.579813"	" 5.630412"	" 5.419276"	" 5.326623"	" 5.297815"	" 5.335691"	" 5.451729"	" 5.451211"	" 5.688810"	" 5.450086"	" 5.471187"
"235"	"234050_at"	"TAGAP"	" 8.219333"	" 8.408343"	" 7.968813"	" 7.887454"	" 7.941068"	" 8.190640"	" 7.950760"	" 8.204840"	" 8.462345"	" 8.667627"	" 8.901539"	" 8.500687"	" 8.619243"	" 7.979413"	" 7.801971"	" 8.307843"	" 8.730612"	" 8.196334"	" 8.218186"	" 8.508831"	" 8.745488"	" 8.581220"	" 8.529391"	" 8.305041"	" 8.435574"	" 8.498994"	" 8.559341"	" 8.675153"	" 8.520119"	" 8.030041"	" 7.658936"	" 7.975238"	" 8.029427"	" 7.783450"	" 8.105232"	" 8.336581"	" 8.091916"	" 8.486540"	" 8.122674"	" 7.125069"	" 8.561115"	" 8.813157"	" 9.768627"	" 8.697020"	" 8.534821"	" 9.657884"	" 9.000157"	" 9.634527"	" 8.467268"	" 8.024552"	" 8.111232"	" 7.742069"	" 8.123848"	" 8.600648"	" 9.838306"	" 8.389021"	" 9.333785"	" 8.378274"	" 8.585969"	" 7.770301"	" 8.496767"	" 8.283588"	" 7.862301"	" 7.685975"	" 8.212165"	" 8.164059"	" 8.199769"	" 7.621177"	" 7.430556"	" 7.929570"	" 8.021806"	" 7.953564"	" 7.901596"	" 8.198125"	" 8.195775"	" 8.250404"	" 8.038560"	" 8.323833"	" 8.086717"	" 7.932644"	" 8.258267"	" 8.076111"	" 7.886611"	" 8.087578"	" 8.322177"	" 8.262294"	" 8.101245"	" 8.857781"	" 8.127561"	" 8.347346"	" 8.639745"	" 9.399310"	" 8.131751"	" 8.454538"	" 8.533229"	" 8.728204"	" 7.561119"	" 8.549099"	" 8.096217"	" 8.267656"	" 7.575080"	" 8.239971"	" 7.912094"	" 7.748284"	" 8.096174"	" 8.381525"	" 7.972910"	" 7.314249"	" 8.163341"	" 8.093277"	" 7.954726"	" 7.503657"	" 8.033366"	" 7.739992"	" 7.984098"	" 7.816411"	" 7.773073"	" 8.067957"	" 8.189220"	" 8.222153"
